doc,label
홈엔터테인먼트(HE) 사업본부가 회사 전체 매출의 절반 수준인 5조3300억 원을 벌어들였다.,홈엔터테인먼트(HE) 사업본부가 회사 전체 매출의 <절반:QNT> 수준인 <5조3300억 원:QNT>을 벌어들였다.
그는 “현재 대형마트 규제를 위한 7개 법안이 국회 지식경제위원회에 상정된 상태”라며 “국회에서 조속한 논의가 이뤄져 오는 6월 국회에서 대형마트를 규제할 수 있는 개정안이 마련되어야 한다”고 덧붙였다.,그는 “현재 대형마트 규제를 위한 <7개:QNT> 법안이 <<<국회:ORG>:ORG>:ORG> <지식경제위원회:ORG>에 상정된 상태”라며 “<<<국회:ORG>:ORG>:ORG>에서 조속한 논의가 이뤄져 <오는 6월:DAT> <<<국회:ORG>:ORG>:ORG>에서 대형마트를 규제할 수 있는 개정안이 마련되어야 한다”고 덧붙였다.
지난달 서울서부지검이 한화그룹 비자금 의혹 수사를 하는 도중에 이귀남 법무부장관이 법무부 간부를 통해 수사팀에 한화의 전 재무책임자를 불구속 수사하라는 내용의 '수사 지휘'를 한 것으로 알려졌다.,<지난달:DAT> <서울서부지검:ORG>이 <<한화:ORG>그룹:ORG> 비자금 의혹 수사를 하는 도중에 <이귀남:PER> <<법무부:ORG>:ORG><장관:CVL>이 <<법무부:ORG>:ORG> <간부:CVL>를 통해 수사팀에 <한화:ORG>의 전 <재무책임자:CVL>를 불구속 수사하라는 내용의 '수사 지휘'를 한 것으로 알려졌다.
그는 이날 오전 광주 학동 전남대 의대에서 경찰 폭력으로 숨진 뒤 주검까지 훼손당한 채 버려졌던 형의 영결식을 열었다.,그는 <이날:DAT> 오전 광주 학동 <전남대:ORG> 의대에서 <경찰:ORG> 폭력으로 숨진 뒤 주검까지 훼손당한 채 버려졌던 <형:CVL>의 영결식을 열었다.
또 주요 포털사이트에서 이집트 사태 보도에 대한 댓글 달기도 차단돼 있다고 로이터 통신은 보도했다.,또 주요 포털사이트에서 이집트 사태 보도에 대한 댓글 달기도 차단돼 있다고 <로이터 통신:ORG>은 보도했다.
그는 “축제에는 볼거리와 체험거리 못지않게 먹을거리가 중요한데 청원생명축제에는 이를 만족할 만한 코너가 잘 마련됐다.,그는 “축제에는 볼거리와 체험거리 못지않게 먹을거리가 중요한데 청원생명축제에는 이를 만족할 만한 코너가 잘 마련됐다.
과학캠프는 KAIST 융합교육연구센터에서 다문화 가정 어린이 100명을 대상으로 진행된다.,과학캠프는 <KAIST:ORG> 융합교육연구센터에서 다문화 가정 어린이 <100명:QNT>을 대상으로 진행된다.
“후쿠시마의 원전 추진파들은 지금도 반성하지 않고 있다.,“후쿠시마의 원전 추진파들은 지금도 반성하지 않고 있다.
시카고트리뷴은 20일 일리노이 주의 한 미용학원 교사들이 페이스북에 자신들을 모욕하는 글을 올렸다며 한 학원생을 상대로 5만 달러 손해배상 청구소송을 냈다고 보도했다.,시카고트리뷴은 <20일:DAT> 일리노이 주의 한 미용학원 <교사:CVL>들이 <페이스북:ORG>에 자신들을 모욕하는 글을 올렸다며 한 학원생을 상대로 <5만 달러:QNT> <손해배상 청구소송:CVL>을 냈다고 보도했다.
"이밖에도 호텔 투숙객이 주문한 상품을 로봇이 자율주행으로 배달하는 시연과 5G의 특성인 초고속, 초저지연성을 극대화할 수 있는 ‘기가 라이브 TV’ 체험도 마련했다.","이밖에도 호텔 투숙객이 주문한 상품을 로봇이 자율주행으로 배달하는 시연과 5G의 특성인 초고속, 초저지연성을 극대화할 수 있는 ‘기가 라이브 TV’ 체험도 마련했다."
분신은 최근 식료품 가격 상승과 높은 실업률에 항의하는 격렬한 반정부 시위가 일어났던 알제리에서 5건으로 가장 많이 벌어지고 있다.,분신은 최근 식료품 가격 상승과 높은 실업률에 항의하는 격렬한 반정부 시위가 일어났던 알제리에서 <5건:QNT>으로 가장 많이 벌어지고 있다.
'치매 예방체조'보다 동작이 크고 빠른 치어리딩 안무를 통해 할머니들의 체력을 키워야겠다고 생각한 것이다.,'치매 예방체조'보다 동작이 크고 빠른 치어리딩 안무를 통해 <할머니:CVL>들의 체력을 키워야겠다고 생각한 것이다.
"한 대원은 ""매번 목숨을 걸고 작전에 임한다""고 말했다.","한 <대원:CVL>은 ""매번 목숨을 걸고 작전에 임한다""고 말했다."
구세군 사람들은 스님을 원망하며 종도 크게 울리고 목소리도 더 높였다.,구세군 사람들은 <스님:CVL>을 원망하며 종도 크게 울리고 목소리도 더 높였다.
물론 타고난 재능이 있는거 같진 않아서 그때 성악을 전공하지 않은 건 잘한 것 같아요(웃음).,물론 타고난 재능이 있는거 같진 않아서 그때 <성악:CVL>을 전공하지 않은 건 잘한 것 같아요(웃음).
지식경제부는 지난 3월 하늘을 나는 자동차 연구를 위한 예산 8억원을 배정했다.,<지식경제부:ORG>는 <지난 3월:DAT> 하늘을 나는 자동차 연구를 위한 예산 <8억원:QNT>을 배정했다.
"그는 또 ""내가 잘해야 후배들을 질책할 자격이 생기지 않겠느냐""며 ""어린 선수들에게 창피당하지 않으려고 열심히 하니 시너지가 생긴다""고 했다.","그는 또 ""내가 잘해야 후배들을 질책할 자격이 생기지 않겠느냐""며 ""어린 <선수:CVL>들에게 창피당하지 않으려고 열심히 하니 시너지가 생긴다""고 했다."
칼럼은 ‘김정남이 중국의 보호를 받았다’는 사실 자체에 의문을 제기했다.,칼럼은 ‘<김정남:PER>이 중국의 보호를 받았다’는 사실 자체에 의문을 제기했다.
[한겨레] 문재인 민주통합당 대통령 후보는 2일 “정권교체를 하면 유신시절 긴급조치 위반 사건에 대해 법률적으로 일괄 무효화하는 방안을 추진하겠다”고 말했다.,[<한겨레:ORG>] <문재인:PER> <민주통합당:ORG> <대통령:CVL> 후보는 <2일:DAT> “정권교체를 하면 유신시절 긴급조치 위반 사건에 대해 법률적으로 일괄 무효화하는 방안을 추진하겠다”고 말했다.
영화 ‘황혼열차’를 통해 김지미 배우와 함께 데뷔한 인연이 있는 안성기 배우는 함께 활동했던 당시의 생생한 추억과 후일담을 들려줄 예정이다.,영화 ‘황혼열차’를 통해 <김지미:PER> <배우:CVL>와 함께 데뷔한 인연이 있는 <안성기:PER> <배우:CVL>는 함께 활동했던 당시의 생생한 추억과 후일담을 들려줄 예정이다.
이전엔 1945년 설립된 국립경주박물관이 유일했다.,이전엔 <1945년:DAT> 설립된 국립경주박물관이 유일했다.
하지만 정부는 합의 이행을 지속할 방침이다.,하지만 <정부:ORG>는 합의 이행을 지속할 방침이다.
25일 경찰 수사본부에 따르면 건물 관리인 김모 과장(51·체포)과 김모 부장(66)은 21일 화재 발생 직후 제천서울병원으로 이송돼 같은 병실에 입원했다.,<25일:DAT> <경찰:ORG> 수사본부에 따르면 건물 <관리인:CVL> <<김:PER>:PER>모 과장(<51:QNT>·체포)과 <<김:PER>:PER>모 <부장:CVL>(<66:QNT>)은 <21일:DAT> 화재 발생 직후 <제천서울병원:ORG>으로 이송돼 같은 병실에 입원했다.
"물론 상황이 급반전될 경우 사태를 마무리하는 기회가 될 수 있지만, 정부 대변인 역할을 하는 센고쿠 요시토(仙谷由人) 관방장관은 정상회담 가능성을 일단 부인했다.","물론 상황이 급반전될 경우 사태를 마무리하는 기회가 될 수 있지만, <정부:ORG> <대변인:CVL> 역할을 하는 <센고쿠 요시토:PER>(<仙谷由人:PER>) <관방장관:CVL>은 정상회담 가능성을 일단 부인했다."
"쌍용차는 이날 노조원들이 민노총 탈퇴 여부에 대한 찬반 투표를 한 결과, 투표율 75.3%에 찬성률 73.1%로 민노총 탈퇴가 가결됐다고 밝혔다.","<쌍용차:ORG>는 <이날:DAT> 노조원들이 <<민노총:ORG>:ORG> 탈퇴 여부에 대한 찬반 투표를 한 결과, 투표율 <75.3%:QNT>에 찬성률 <73.1%:QNT>로 <<민노총:ORG>:ORG> 탈퇴가 가결됐다고 밝혔다."
"한국경제신문의 김기웅 사장과 박성완 부국장, 수상자와 가족 등 1000여 명도 참석했다.","<한국경제신문:ORG>의 <김기웅:PER> <사장:CVL>과 <박성완:PER> <부국장:CVL>, 수상자와 <가족:CVL> 등 <1000여 명:QNT>도 참석했다."
올 3월 '2년제 문예창작대학'을 정식 개설해 운영한다.,<올 3월:DAT> '<2년제:DAT> 문예창작대학'을 정식 개설해 운영한다.
‘빈집’의 사랑은 희망인가 절망인가,‘빈집’의 사랑은 희망인가 절망인가
2002 한·일 월드컵 '4강 신화'와 2010 남아공월드컵 '원정 첫 16강' 당시 그의 활약이 빛났다.,<2002:DAT> 한·일 월드컵 '4강 신화'와 <2010:DAT> 남아공월드컵 '원정 첫 16강' 당시 그의 활약이 빛났다.
팔머가 앞서 표범·코뿔소·사슴 등 다른 야생동물들을 사냥한 뒤 사체 뒤에서 환하게 웃으며 찍은 SNS 사진들은 외신을 통해 빠르게 퍼지고 있다.,<팔머:PER>가 앞서 표범·코뿔소·사슴 등 다른 야생동물들을 사냥한 뒤 사체 뒤에서 환하게 웃으며 찍은 SNS 사진들은 외신을 통해 빠르게 퍼지고 있다.
"日 교토대, 731부대 관련 33명에 박사학위 줬다","<日:ORG> <교토대:ORG>, <731부대:ORG> 관련 <33명:QNT>에 박사학위 줬다"
다크웹 범죄가 지속 확대 움직임을 보이고 있으나 대응과 연구가 부족하다.,다크웹 범죄가 지속 확대 움직임을 보이고 있으나 대응과 연구가 부족하다.
그리운 한국 음식을 꼽아보라 했을 땐 “불고기 삼겹살 보쌈을 좋아한다”고 말한 뒤 “특히 매운 음식이 당긴다”고 덧붙였다.,그리운 <한국 음식:CVL>을 꼽아보라 했을 땐 “<불고기:CVL> <삼겹살:CVL> <보쌈:CVL>을 좋아한다”고 말한 뒤 “특히 매운 음식이 당긴다”고 덧붙였다.
1년 뒤 원리금은 312만4200원에 이른다.,<1년 뒤:DAT> 원리금은 <312만4200원:QNT>에 이른다.
하지만 결국 난타와 점프를 합쳐놓은 것 아니냐는 우려도 나온다.,하지만 결국 난타와 점프를 합쳐놓은 것 아니냐는 우려도 나온다.
채소 가격 오름세가 멈추지 않고 지난달에는 사상 최대의 폭등세를 보였다.,채소 가격 오름세가 멈추지 않고 <지난달:DAT>에는 사상 최대의 폭등세를 보였다.
또한 러블리즈는 14일부터 17일까지 서울 연세대학교 대강당에서 열리는 단독 콘서트 ‘겨울 나라의 러블리즈 3‘를 앞두고 있다.,또한 <러블리즈:PER>는 <14일부터 17일까지:DAT> 서울 <연세대학교:ORG> 대강당에서 열리는 단독 콘서트 ‘겨울 나라의 <러블리즈:PER> 3‘를 앞두고 있다.
엄마(이승연 분)는 너무나 일이 많다.,<엄마:CVL>(<이승연:PER> 분)는 너무나 일이 많다.
보온과 더불어 몸의 열을 적당히 빼 주는 울 소재의 귀를 덮는 비니(Beanie)와 더불어 장갑과 목을 감싸는 넥워머(Neck warmer)를 준비한다.,보온과 더불어 몸의 열을 적당히 빼 주는 <울:CVL> 소재의 귀를 덮는 <비니:CVL>(<Beanie:CVL>)와 더불어 <장갑:CVL>과 목을 감싸는 <넥워머:CVL>(<Neck warmer:CVL>)를 준비한다.
경기도 연천군 전곡리 선사유적지에서는 원시시대로 떠나는 상상체험여행인 ‘연천 전곡리 구석기 축제’가 29일부터 5일간 열린다.,경기도 연천군 전곡리 선사유적지에서는 <원시시대:DAT>로 떠나는 상상체험여행인 ‘연천 전곡리 구석기 축제’가 <29일부터:DAT> <5일간:DAT> 열린다.
"위헌요소가 있어도 표에 도움이 되면 두 눈 딱 감고 처리해 버리면서도, 자기 지역구나 본인의 이해에 반하는 법안이라면 모든 의사일정을 중단시키는 한이 있어도 결사 저지다.","위헌요소가 있어도 표에 도움이 되면 두 눈 딱 감고 처리해 버리면서도, 자기 지역구나 본인의 이해에 반하는 법안이라면 모든 의사일정을 중단시키는 한이 있어도 결사 저지다."
"삼성전자 갤럭시S10 5G에 이어 LG전자 V50 씽큐, 갤럭시폴드, 갤럭시노트10 등 단말기 출시 과정에서 망 연동 테스트 등을 철저히 해 품질을 높여야 한다.","<삼성전자:ORG> 갤럭시S10 5G에 이어 <LG전자:ORG> V50 씽큐, 갤럭시폴드, 갤럭시노트10 등 단말기 출시 과정에서 망 연동 테스트 등을 철저히 해 품질을 높여야 한다."
잉글랜드 명문 구단 맨유를 구한 건 '약관'의 공격수 마커스 래시퍼드(20·사진)였다.,잉글랜드 명문 구단 <맨유:ORG>를 구한 건 '약관'의 <공격수:CVL> <마커스 래시퍼드:PER>(<20:QNT>·사진)였다.
○ 올해 신도시 소형 아파트 분양 재개,○ <올해:DAT> 신도시 소형 아파트 분양 재개
2∼4일 제주에서 국내 첫 트레일런 대회인 ‘2012 제주국제트레일런’이 열려 국내외 애호가 700여 명이 참가했다.,<2∼4일:DAT> 제주에서 국내 첫 <트레일런:CVL> 대회인 ‘<2012:DAT> 제주국제트레일런’이 열려 국내외 애호가 <700여 명:QNT>이 참가했다.
그때부터 고성규는 괴상한 장소에 괴상하게 나타났다.,그때부터 <고성규:PER>는 괴상한 장소에 괴상하게 나타났다.
"주민투표가 가결되면 오 시장의 정치적 입지는 수직상승할 것으로 보이며, 내년 총선과 대선을 앞두고 비상한 관심을 모으게 될 것으로 전망된다.","주민투표가 가결되면 <오:PER> <시장:CVL>의 정치적 입지는 수직상승할 것으로 보이며, <내년:DAT> 총선과 대선을 앞두고 비상한 관심을 모으게 될 것으로 전망된다."
"대통령직인수위 관계자들의 목격담에 따르면, 그는 2013년 2월22일 청와대 근처 한국금융연수원에 꾸려진 인수위가 문을 닫던 날 브리핑룸 단상에 붙어 있던 이 패널에 강한 애착을 보였다고 한다.","<대통령직인수위:ORG> 관계자들의 목격담에 따르면, 그는 <2013년 2월22일:DAT> 청와대 근처 한국금융연수원에 꾸려진 인수위가 문을 닫던 날 브리핑룸 단상에 붙어 있던 이 패널에 강한 애착을 보였다고 한다."
서울 사람들의 편의를 위해 시골 사람들이 왜 고통과 멸시를 당해야 하는가.,서울 사람들의 편의를 위해 시골 사람들이 왜 고통과 멸시를 당해야 하는가.
지난해 수능 영어 B형에서 전체 평균 정답률은 68.24%인 반면 빈칸 추론 문제 정답률은 34.08%였다.,<지난해:DAT> 수능 <영어:CVL> B형에서 전체 평균 정답률은 <68.24%:QNT>인 반면 빈칸 추론 문제 정답률은 <34.08%:QNT>였다.
"집에 오면서 가만히 생각해 보니, (배우가) 운 이유가 있는 거다.","집에 오면서 가만히 생각해 보니, (<배우:CVL>가) 운 이유가 있는 거다."
최근 문화체육관광부가 국민 1000명을 대상으로 진행한 '평창 동계올림픽 및 패럴림픽 국민 여론조사'에서 응답자의 41.5%가 올림픽 개최 시기를 모른다고 응답했다.,최근 <문화체육관광부:ORG>가 국민 <1000명:QNT>을 대상으로 진행한 '평창 동계올림픽 및 패럴림픽 국민 여론조사'에서 응답자의 <41.5%:QNT>가 올림픽 개최 시기를 모른다고 응답했다.
이런 상황을 타개하려고 한상범 부회장은 “앞으로 엘시디 텔레비전에 대한 투자는 별도로 없다.,이런 상황을 타개하려고 <한상범:PER> <부회장:CVL>은 “앞으로 엘시디 텔레비전에 대한 투자는 별도로 없다.
"따라서 거시적 차원의 철학적 정의를 내릴 수밖에 없는데, 저자는 ‘정제된 자본주의를 완성하기 위해 수행되는 누림의 비즈니스를 촉진하는 촉매제’로 정리한다.","따라서 거시적 차원의 철학적 정의를 내릴 수밖에 없는데, 저자는 ‘정제된 자본주의를 완성하기 위해 수행되는 누림의 비즈니스를 촉진하는 촉매제’로 정리한다."
시리아에선 한때 보통 사람들도 알 정도로 김일성이 널리 알려져 있었다고 한다.,시리아에선 한때 보통 사람들도 알 정도로 <김일성:PER>이 널리 알려져 있었다고 한다.
특검팀이 1차 수사기간 만료(2월28일)를 열흘가량 앞두고 뒤늦게 우 전 수석을 소환하는 것을 두고 법조계에선 같은 검찰 출신인 특검팀 검사들이 우 전 수석에 대해 ‘봐주기 수사를 한다’는 비판이 제기된다.,<<특검:ORG>:ORG>팀이 <1차:QNT> 수사기간 만료(<2월28일:DAT>)를 <열흘가량:DAT> 앞두고 뒤늦게 <<우:PER>:PER> 전 <수석:CVL>을 소환하는 것을 두고 법조계에선 같은 <검찰:ORG> 출신인 <<특검:ORG>:ORG>팀 <검사:CVL>들이 <<우:PER>:PER> 전 <수석:CVL>에 대해 ‘봐주기 수사를 한다’는 비판이 제기된다.
노 대리가 찾는 곳은 한 상하수도부품업체.,<노:PER> <대리:CVL>가 찾는 곳은 한 상하수도부품업체.
학생들이 반납하는 폐휴대전화 개수에 따라 포인트를 지급해 이 포인트로 학용품이나 삼성전자의 전자제품으로 교환할 수 있도록 했다.,<학생:CVL>들이 반납하는 폐휴대전화 개수에 따라 포인트를 지급해 이 포인트로 학용품이나 <삼성전자:ORG>의 전자제품으로 교환할 수 있도록 했다.
"이를 위해 내년 하반기부터 시간과 장소, 수단에 구애받지 않는 이른바 ‘유비T(UbiT) 지방세 납부서비스’가 도입된다.","이를 위해 <내년 하반기부터:DAT> 시간과 장소, 수단에 구애받지 않는 이른바 ‘유비T(UbiT) 지방세 납부서비스’가 도입된다."
KBL은 10개 구단의 형평성을 위해 귀화 혼혈 선수가 한 팀에서 3년을 뛰면 재계약할 수 없게 했다.,<KBL:ORG>은 <10개:QNT> 구단의 형평성을 위해 귀화 혼혈 <선수:CVL>가 한 팀에서 <3년:DAT>을 뛰면 재계약할 수 없게 했다.
"도 농업정책과장은 ""2009년부터 귀농인이 매년 50% 이상 급격히 증가하고 있다""며 ""712만명에 이르는 1950~60년대생 베이비 붐 세대의 본격적인 은퇴시기와 맞물려 앞으로 귀농 희망자가 지속적으로 증가할 것""이라고 말했다.","<도:ORG> <농업정책과장:CVL>은 ""<2009년부터:DAT> 귀농인이 매년 <50% 이상:QNT> 급격히 증가하고 있다""며 ""<712만명:QNT>에 이르는 1950~60년대생 베이비 붐 세대의 본격적인 은퇴시기와 맞물려 앞으로 귀농 희망자가 지속적으로 증가할 것""이라고 말했다."
27일 개봉이다.,<27일:DAT> 개봉이다.
어려운 형편 때문에 클림트는 장학금을 받아 실업학교인 응용미술학교에 진학했다.,어려운 형편 때문에 <클림트:PER>는 장학금을 받아 실업학교인 <응용미술학교:ORG>에 진학했다.
"치킨·족발 등 대중적인 안줏거리에 통마늘과 고추를 더해 매콤한 맛을 강조한 메뉴들로, ‘깐풍치킨 봉봉’ ‘쿨한 족발’ 등 재미난 이름을 달고 있다.","<치킨:CVL>·<족발:CVL> 등 대중적인 안줏거리에 <통마늘:CVL>과 <고추:CVL>를 더해 매콤한 맛을 강조한 메뉴들로, ‘<깐풍치킨 봉봉:CVL>’ ‘<쿨한 족발:CVL>’ 등 재미난 이름을 달고 있다."
황우여 대표도 현행 규칙 고수 뜻을 밝혔다.,<황우여:PER> <대표:CVL>도 현행 규칙 고수 뜻을 밝혔다.
요즘 환자는 하루 10명 미만이란다.,요즘 환자는 <하루:DAT> <10명:QNT> 미만이란다.
충청남도 수산자원연구소(소장 임민호) 민물고기센터가 사육 중인 철갑상어로 생산한 캐비어를 앞으로는 피부 미용 효과가 탁월한 화장품 등으로 만날 수 있게 될 전망이다.,<충청남도 수산자원연구소:ORG>(<소장:CVL> <임민호:PER>) 민물고기센터가 사육 중인 철갑상어로 생산한 <캐비어:CVL>를 앞으로는 피부 미용 효과가 탁월한 화장품 등으로 만날 수 있게 될 전망이다.
김 교수는 이를 ‘화쟁’의 방법론이라 부른다.,<김:PER> <교수:CVL>는 이를 ‘화쟁’의 방법론이라 부른다.
‘21세기 밥 딜런’ 찬사 英 신예 뮤지션 제이크 버그,‘<21세기:DAT> <밥 딜런:PER>’ 찬사 英 신예 <뮤지션:CVL> <제이크 버그:PER>
"크라잉넛 ""말달리자 24년간 3000번 불러, 가끔 1·2절 헷갈려""[SS인터뷰②]","<크라잉넛:PER> ""말달리자 <24년간:DAT> <3000번:QNT> 불러, 가끔 <1·2절:QNT> 헷갈려""[SS인터뷰<②:QNT>]"
독일 의회가 29일 유럽 부채위기 해소를 위한 핵심 해결책 가운데 하나인 유럽금융안정화기구(안정화기구·EFSF)의 기금 확대와 역할 강화 방안을 압도적인 표차로 승인했다.,독일 <의회:ORG>가 <29일:DAT> 유럽 부채위기 해소를 위한 핵심 해결책 가운데 <하나:QNT>인 <유럽금융안정화기구:ORG>(안정화기구·<EFSF:ORG>)의 기금 확대와 역할 강화 방안을 압도적인 표차로 승인했다.
홍역에 대한 면역이 제대로 갖춰지지 않은 사람이 환자와 접촉하면 90% 이상 감염된다.,홍역에 대한 면역이 제대로 갖춰지지 않은 사람이 환자와 접촉하면 <90% 이상:QNT> 감염된다.
돌아다니면서 원장 지나간다고 길 건너와 인사하는 사람은 당신밖에 없다.,돌아다니면서 <원장:CVL> 지나간다고 길 건너와 인사하는 사람은 당신밖에 없다.
예를 들어 2인 생활비를 월 200만원(연 2400만원)이라고 하면 4억8000만원의 은퇴자금이 필요하다는 얘기다.,예를 들어 <2인:QNT> 생활비를 월 <200만원:QNT>(<연:DAT> <2400만원:QNT>)이라고 하면 <4억8000만원:QNT>의 은퇴자금이 필요하다는 얘기다.
삼성 리서치 산하 글로벌 AI 센터를 한층 내실화하고 AI 관련 글로벌 인재 영입에도 적극 나설 계획이다.,<삼성:ORG> 리서치 산하 글로벌 AI 센터를 한층 내실화하고 AI 관련 글로벌 인재 영입에도 적극 나설 계획이다.
"게임 중에는 △돌비 애트모스 사운드 모드가 실행돼 실감 났고, 발열 상태도 나쁘지 않았다.","게임 중에는 △돌비 애트모스 사운드 모드가 실행돼 실감 났고, 발열 상태도 나쁘지 않았다."
내셔널 어워드 영국 1위도 차지했다.,<내셔널 어워드:CVL> 영국 <1위:QNT>도 차지했다.
농가 1440곳에서 연간 생산하는 유자량은 5000t으로 전국 생산량의 39%다.,농가 <1440곳:QNT>에서 <연간:DAT> 생산하는 유자량은 <5000t:QNT>으로 전국 생산량의 <39%:QNT>다.
"이에 104개 장애인 단체가 꾸린 ‘장애인연금법 제정 공동투쟁단’은 “연금 대상자를 중증 장애인으로 제한하는 등 범위가 협소하고, 연금액수가 적어 소득 보장에 도움이 되지 못할 것”이라며 반발했다.","이에 <104개:QNT> 장애인 단체가 꾸린 ‘<장애인연금법:CVL> 제정 <공동투쟁단:ORG>’은 “<연금:CVL> 대상자를 중증 장애인으로 제한하는 등 범위가 협소하고, <연금:CVL>액수가 적어 소득 보장에 도움이 되지 못할 것”이라며 반발했다."
이들이 밝힌 매출 감소율은 평균 39.7%로 집계됐다.,이들이 밝힌 매출 감소율은 평균 <39.7%:QNT>로 집계됐다.
조사는 윤 팀장과 이진동 검사가 번갈아 맡았다.,조사는 <윤:PER> <팀장:CVL>과 <이진동:PER> <검사:CVL>가 번갈아 맡았다.
그 속에서 대를 이어 살아온 한국인에게는 산의 영혼이 삶을 통해 내재화되어 있어요.”,그 속에서 대를 이어 살아온 <한국인:CVL>에게는 산의 영혼이 삶을 통해 내재화되어 있어요.”
"대만 왕보(旺報)는 ""리콴유 전 총리의 장례식이 서로 껄끄러운 관계에 있는 지도자들을 불러모았다""고 전했다.","대만 <왕보:ORG>(<旺報:ORG>)는 ""<리콴유:PER> 전 <총리:CVL>의 장례식이 서로 껄끄러운 관계에 있는 <지도자:CVL>들을 불러모았다""고 전했다."
"우선 엘지전자와 지3에이 외에 다른 모델에까지 티액션을 확대하는 것을 논의중이고, 삼성전자와도 협의중이다.","우선 <엘지전자:ORG>와 지3에이 외에 다른 모델에까지 티액션을 확대하는 것을 논의중이고, <삼성전자:ORG>와도 협의중이다."
LG유플러스 하현회 부회장 역시 글로벌 5G 시장 트렌드를 파악하고 다양한 기업들과의 전략적 협력 강화에 나선다.,<LG유플러스:ORG> <하현회:PER> <부회장:CVL> 역시 글로벌 5G 시장 트렌드를 파악하고 다양한 기업들과의 전략적 협력 강화에 나선다.
시인에게 혁명가는 몰라도 현실 정치인은 잘 어울리지 않는다.,<시인:CVL>에게 혁명가는 몰라도 현실 <정치인:CVL>은 잘 어울리지 않는다.
정부는 약사들만 참여하는 유한책임회사(출자자들이 주식회사와 같이 유한한 책임을 지지만 공시 의무는 없는 회사) 형태로 약국 법인화를 추진한다는 방침이다.,<정부:ORG>는 <약사:CVL>들만 참여하는 유한책임회사(<출자자:CVL>들이 주식회사와 같이 유한한 책임을 지지만 공시 의무는 없는 회사) 형태로 약국 법인화를 추진한다는 방침이다.
한 번에 큰돈을 벌 수 있는 방법이나 큰 자산을 어떻게 굴려 수익률을 극대화할 수 있는지 알려주지는 않는다.,<한 번:QNT>에 큰돈을 벌 수 있는 방법이나 큰 자산을 어떻게 굴려 수익률을 극대화할 수 있는지 알려주지는 않는다.
머신러닝을 통해 이를 개선한 로봇 팔은 85%의 개선율을 보였다.,머신러닝을 통해 이를 개선한 로봇 팔은 <85%:QNT>의 개선율을 보였다.
"이 기술이 발전하면 인공심장, 인공폐와 같은 맞춤형 인공장기를 만들어 낼 수 있다.","이 기술이 발전하면 인공심장, 인공폐와 같은 맞춤형 인공장기를 만들어 낼 수 있다."
7명 이상이 찬성해야 가결된다.,<7명 이상:QNT>이 찬성해야 가결된다.
이 노래는 원래 브로드웨이 뮤지컬로 유명한 '회전목마'에 삽입된 곡이다.,이 노래는 원래 브로드웨이 뮤지컬로 유명한 '회전목마'에 삽입된 곡이다.
"단체전 금메달은 홍원재(21·단국대), 이번 대회 한국 선수단 최고령 선수인 전재식(47·렛츠런승마단)이 함께 기쁨을 나눴다.","단체전 <금메달:CVL>은 <홍원재:PER>(<21:QNT>·<단국대:ORG>), 이번 대회 한국 선수단 최고령 <선수:CVL>인 <전재식:PER>(<47:QNT>·<렛츠런승마단:ORG>)이 함께 기쁨을 나눴다."
수니파 과격 무장단체 ‘이슬람국가(IS)’의 테러 배후설이 나오는 가운데 주간지 샤를리 에브도 테러사건 등 잇달아 터진 IS의 위협 때문이다.,<수니파:ORG> 과격 무장단체 ‘<이슬람국가:ORG>(<<IS:ORG>:ORG>)’의 테러 배후설이 나오는 가운데 주간지 샤를리 에브도 테러사건 등 잇달아 터진 <<IS:ORG>:ORG>의 위협 때문이다.
"[대구 세계육상선수권] 메달 기대주 김현섭 6위… 한국육상, 세계의 벽 실감","[대구 세계육상선수권] 메달 기대주 <김현섭:PER> <6위:QNT>… 한국<육상:CVL>, 세계의 벽 실감"
"서 연구원은 “알베르티(1404~72), 멈퍼드(1895~1990), 베즐리(1934~2015) 세 사람은 살았던 시대가 다르지만, 당대의 건축적 과제에 적극적으로 응답했다는 공통점이 있다”고 운을 다.","<서:PER> <연구원:CVL>은 “<알베르티:PER>(<1404~72:DAT>), <멈퍼드:PER>(<1895~1990:DAT>), <베즐리:PER>(<1934~2015:DAT>) <세 사람:QNT>은 살았던 시대가 다르지만, 당대의 건축적 과제에 적극적으로 응답했다는 공통점이 있다”고 운을 다."
노키아 1→3위 몰락… 삼성전자 4→2위 기염,<노키아:ORG> <1:QNT>→<3위:QNT> 몰락… <삼성전자:ORG> <4:QNT>→<2위:QNT> 기염
4일 오후 8시경 KCM은 예정돼 있던 행사 스케줄이 취소돼 자신의 BMW X6 차량을 몰고 집으로 돌아가던 중이었다.,<4일:DAT> 오후 8시경 <KCM:PER>은 예정돼 있던 행사 스케줄이 취소돼 자신의 BMW X6 차량을 몰고 집으로 돌아가던 중이었다.
지연장(紙鳶匠) 배무삼(무형문화재 제21호)은 1973년부터 동래 전통 연 제작 및 연 날리기에 입문해 40여년간 동래 연을 제작하고 있다.,지연장(紙鳶匠) <배무삼:PER>(무형문화재 <제21호:QNT>)은 <1973년부터:DAT> 동래 전통 연 제작 및 연 날리기에 입문해 <40여년간:DAT> 동래 연을 제작하고 있다.
엄마가 공부하는 영자신문과 시험 강의는 중고등학생 자녀에게도 좋은 학습 자료가 된다.,<엄마:CVL>가 공부하는 영자신문과 시험 강의는 중고등학생 <자녀:CVL>에게도 좋은 학습 자료가 된다.
